******************      Log   20210924       ******************
24/09/2021 10:23:35 ==>  Ejecutando Intervalo: 2021-09-23T03:00:00/2021-09-24T03:00:00 || Total Conversaciones:10120 || Page: 1
24/09/2021 12:19:34 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 1
24/09/2021 12:19:44 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 2
24/09/2021 12:19:52 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 3
24/09/2021 12:20:03 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 4
24/09/2021 12:20:14 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 5
24/09/2021 12:20:23 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 6
24/09/2021 12:20:32 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 7
24/09/2021 12:20:41 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 8
24/09/2021 12:20:50 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 9
24/09/2021 12:21:01 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 10
24/09/2021 12:21:10 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 11
24/09/2021 12:21:18 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 12
24/09/2021 12:21:27 ==>  Ejecutando Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || Total Conversaciones:1269 || Page: 13
24/09/2021 12:21:31 ==>  Intervalo: 2021-09-23T17:00:00/2021-09-23T18:00:00 || FINALIZADO || Total Conversaciones: 1269
24/09/2021 12:26:14 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 1
24/09/2021 12:26:25 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 2
24/09/2021 12:26:37 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 3
24/09/2021 12:26:47 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 4
24/09/2021 12:26:56 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 5
24/09/2021 12:27:06 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 6
24/09/2021 12:27:15 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 7
24/09/2021 12:27:24 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 8
24/09/2021 12:27:32 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 9
24/09/2021 12:27:40 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 10
24/09/2021 12:27:48 ==>  Ejecutando Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || Total Conversaciones:1087 || Page: 11
24/09/2021 12:27:54 ==>  Intervalo: 2021-09-23T18:00:00/2021-09-23T19:00:00 || FINALIZADO || Total Conversaciones: 1087
24/09/2021 12:31:24 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 1
24/09/2021 12:31:34 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 2
24/09/2021 12:31:44 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 3
24/09/2021 12:31:56 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 4
24/09/2021 12:32:04 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 5
24/09/2021 12:32:17 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 6
24/09/2021 12:32:25 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 7
24/09/2021 12:32:35 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 8
24/09/2021 12:32:45 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 9
24/09/2021 12:32:54 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 10
24/09/2021 12:33:02 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 11
24/09/2021 12:33:11 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 12
24/09/2021 12:33:21 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 13
24/09/2021 12:33:30 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 14
24/09/2021 12:33:38 ==>  Ejecutando Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || Total Conversaciones:1444 || Page: 15
24/09/2021 12:33:41 ==>  Intervalo: 2021-09-23T19:00:00/2021-09-23T20:00:00 || FINALIZADO || Total Conversaciones: 1444
24/09/2021 12:51:25 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 1
24/09/2021 12:51:36 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 2
24/09/2021 12:51:45 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 3
24/09/2021 12:51:55 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 4
24/09/2021 12:52:05 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 5
24/09/2021 12:52:13 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 6
24/09/2021 12:52:28 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 7
24/09/2021 12:52:41 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 8
24/09/2021 12:52:55 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 9
24/09/2021 12:53:05 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 10
24/09/2021 12:53:13 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 11
24/09/2021 12:53:22 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 12
24/09/2021 12:53:32 ==>  Ejecutando Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || Total Conversaciones:1205 || Page: 13
24/09/2021 12:53:32 ==>  Intervalo: 2021-09-23T20:00:00/2021-09-23T21:00:00 || FINALIZADO || Total Conversaciones: 1205
24/09/2021 12:55:17 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 1
24/09/2021 12:55:26 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 2
24/09/2021 12:55:34 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 3
24/09/2021 12:55:40 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 4
24/09/2021 12:55:48 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 5
24/09/2021 12:56:50 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 6
24/09/2021 12:56:59 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 7
24/09/2021 12:57:09 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 8
24/09/2021 12:57:19 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 9
24/09/2021 12:57:29 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 10
24/09/2021 12:57:42 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 11
24/09/2021 12:57:51 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 12
24/09/2021 12:58:00 ==>  Ejecutando Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || Total Conversaciones:1255 || Page: 13
24/09/2021 12:58:04 ==>  Intervalo: 2021-09-23T21:00:00/2021-09-23T22:00:00 || FINALIZADO || Total Conversaciones: 1255
24/09/2021 13:07:25 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 1
24/09/2021 13:08:28 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 2
24/09/2021 13:08:31 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 3
24/09/2021 13:09:33 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 4
24/09/2021 13:09:36 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 5
24/09/2021 13:10:37 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 6
24/09/2021 13:10:38 ==>  Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || FINALIZADO || Total Conversaciones: 554
24/09/2021 13:23:51 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 1
24/09/2021 13:23:57 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 2
24/09/2021 13:24:01 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 3
24/09/2021 13:24:05 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 4
24/09/2021 13:24:15 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 5
24/09/2021 13:24:24 ==>  Ejecutando Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || Total Conversaciones:554 || Page: 6
24/09/2021 13:24:29 ==>  Intervalo: 2021-09-23T22:00:00/2021-09-23T23:00:00 || FINALIZADO || Total Conversaciones: 554
24/09/2021 13:34:33 ==>  Ejecutando Intervalo: 2021-09-23T23:00:00/2021-09-24T00:00:00 || Total Conversaciones:35 || Page: 1
24/09/2021 13:34:36 ==>  Intervalo: 2021-09-23T23:00:00/2021-09-24T00:00:00 || FINALIZADO || Total Conversaciones: 35
24/09/2021 13:34:58 ==>  Ejecutando Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || Total Conversaciones:508 || Page: 1
24/09/2021 13:35:10 ==>  Ejecutando Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || Total Conversaciones:508 || Page: 2
24/09/2021 13:35:30 ==>  Ejecutando Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || Total Conversaciones:508 || Page: 3
24/09/2021 13:35:39 ==>  Ejecutando Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || Total Conversaciones:508 || Page: 4
24/09/2021 13:35:47 ==>  Ejecutando Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || Total Conversaciones:508 || Page: 5
24/09/2021 13:35:54 ==>  Ejecutando Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || Total Conversaciones:508 || Page: 6
24/09/2021 13:35:55 ==>  Intervalo: 2021-09-24T00:00:00/2021-09-24T01:00:00 || FINALIZADO || Total Conversaciones: 508
24/09/2021 13:44:09 ==>  Ejecutando Intervalo: 2021-09-24T01:00:00/2021-09-24T02:00:00 || Total Conversaciones:0 || Page: 1
24/09/2021 13:48:14 ==>  Ejecutando Intervalo: 2021-09-24T02:00:00/2021-09-24T03:00:00 || Total Conversaciones:0 || Page: 1
